Deal,Kind,Area,High,LNC,Tempatrue,humidity,Sun,CO2,SoilWater,SoilZTemp,KNO3,NH4H2PO4,KH2PO4,K2SO4,MgSO4.7H2O,CaCl2,CaNO3.4H2O,data0,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,Area_true,High_true
0.166666667,0,0.145252657,0.125069793,0.528301887,0.698918829,0.16945698,0.32877444,0,0.951102577,0.548967855,0.665841584,1,0,0.332695985,0,1,0,0.180317344,0.180452958,0.180414389,0.180315566,0.180407808,0.180345336,0.180372319,0.180292341,0.180432254,0.180343608,0.180453721,0.180538521,0.180329826,0.180413752,0.180400489,0.180469792,671.6,33.4
0.166666667,0,0.166625291,0.139586823,0.528301887,0.595409176,0.331023654,0.293931458,0,0.983418893,0.591214595,0.665841584,1,0,0.332695985,0,1,0,0.327120935,0.327253372,0.327272131,0.327203606,0.327212118,0.327115118,0.32716493,0.327154657,0.327167491,0.327161138,0.327246129,0.32730216,0.327207026,0.327197902,0.327204362,0.327285849,766.3,36
0.166666667,0,0.187997924,0.154103853,0.528301887,0.647155688,0.518183764,0.482852044,0,0.969770486,0.625060003,0.665841584,1,0,0.332695985,0,1,0,0.361192582,0.361218239,0.361197849,0.36126813,0.361214647,0.361154268,0.361116873,0.361167241,0.361224626,0.361215699,0.361262466,0.361269794,0.361187497,0.361169699,0.361190824,0.36129173,861,38.6
0.166666667,0,0.209372814,0.168620882,0.518867925,0.831886211,0.276343312,0.648040322,0,0.958039596,0.716994734,0.665841584,1,0,0.332695985,0,1,0,0.466739622,0.466883754,0.466847294,0.46690222,0.466862839,0.466752193,0.466807937,0.466791914,0.46674805,0.466833613,0.466882446,0.466903005,0.466763648,0.466816641,0.466839147,0.466936239,955.71,41.2
0.166666667,0,0.218014399,0.184254606,0.528301887,0.689570857,0.252623425,0.378818072,0,0.961197888,0.741238589,0.665841584,1,0,0.332695985,0,1,0,0.447280133,0.447358457,0.447360008,0.447308834,0.447292905,0.447186072,0.447240696,0.447293699,0.44725303,0.447301134,0.447356128,0.44734291,0.447283197,0.447267441,0.447230333,0.447426532,994,44
0.166666667,0,0.22668081,0.200446678,0.433962264,0.0344145,0.722642039,0.008310212,0,0.97484634,0.180268835,0.665841584,1,0,0.332695985,0,1,0,0.419476366,0.419552266,0.419577983,0.419573044,0.419550896,0.419463406,0.41955261,0.419500705,0.419564313,0.419481263,0.419627133,0.419580284,0.419523711,0.419452925,0.419532963,0.419584695,1032.4,46.9
0.166666667,0,0.235324652,0.216080402,0.433962264,0.732934128,0.321544606,0.624711797,0,0.971180426,0.472875657,0.665841584,1,0,0.332695985,0,1,0,0.393578939,0.393677692,0.393629933,0.393620998,0.393620647,0.393564633,0.393609283,0.393638215,0.393615748,0.39365013,0.393671554,0.393767788,0.393685605,0.393569087,0.39361126,0.393702993,1070.7,49.7
0.166666667,0,0.243968494,0.231714126,0.433962264,0.703409834,0.311660571,0.335352271,0,0.956742403,0.63538166,0.665841584,1,0,0.332695985,0,1,0,0.377502979,0.377629938,0.377688482,0.377574835,0.377541133,0.3775056,0.377588976,0.377566539,0.377509767,0.377577459,0.377653561,0.37765852,0.377555705,0.377536863,0.377506439,0.377598802,1109,52.5
0.166666667,0,0.252612336,0.24734785,0.339622642,0.769876896,0.264345418,0.247378636,0,0.934239457,0.588574182,0.665841584,1,0,0.332695985,0,1,0,0.402340617,0.402534662,0.402559116,0.402510875,0.402419465,0.402411033,0.402447888,0.402473897,0.402457074,0.402449278,0.402538207,0.402599169,0.402445953,0.402402718,0.402514932,0.40255678,1147.3,55.3
0.166666667,0,0.261278747,0.263539922,0.339622642,0.520924812,0.611977434,0.132781057,0,0.909593344,0.457513194,0.665841584,1,0,0.332695985,0,1,0,0.429928129,0.429991964,0.430086472,0.430066947,0.429935391,0.429887178,0.429905963,0.429932353,0.429874457,0.429964459,0.430057294,0.430054237,0.429937415,0.42992677,0.430028851,0.430075624,1185.7,58.2
0.166666667,0,0.269922589,0.279173646,0.301886792,0.597920826,0.619044454,0.35248069,0,0.894309388,0.451032162,0.665841584,1,0,0.332695985,0,1,0,0.472056791,0.472226072,0.472265225,0.472163463,0.472176034,0.472069304,0.472118446,0.472143827,0.472121918,0.472183542,0.472208295,0.472222037,0.472203109,0.472105428,0.472215095,0.472179671,1224,61
0.166666667,0,0.24496152,0.297599107,0.339622642,0.703908851,0.388828068,0.329034948,0,0.896001339,0.528324543,0.665841584,1,0,0.332695985,0,1,0,0.441447599,0.441530422,0.441591935,0.441610564,0.441482753,0.441523325,0.441521055,0.44153466,0.441433656,0.441511022,0.441615947,0.441636235,0.44153875,0.441508666,0.441428948,0.441586351,1113.4,64.3
0.166666667,0,0.22002302,0.316024567,0.339622642,0.75301064,0.19853498,0.241035258,0,0.902205166,0.541526645,0.665841584,1,0,0.332695985,0,1,0,0.468715011,0.468778357,0.468839688,0.468806529,0.468769783,0.468698556,0.468648213,0.468803031,0.468623593,0.468768882,0.468811945,0.468833799,0.468663013,0.468742707,0.468723157,0.468828035,1002.9,67.6
0.166666667,0,0.195061951,0.334450028,0.433962264,0.881986037,0.012994754,0.61500788,0,0.880491783,0.736197771,0.665841584,1,0,0.332695985,0,1,0,0.44517122,0.445270891,0.445403521,0.445310846,0.445299003,0.44526434,0.445225482,0.445314475,0.445207669,0.445290299,0.445391143,0.445368842,0.445244039,0.445272478,0.445228423,0.445407106,892.3,70.9
0.166666667,0,0.170100882,0.352317141,0.433962264,0.62905854,0.162149653,0.285282585,0,0.835937045,0.658425351,0.665841584,1,0,0.332695985,0,1,0,0.4002074,0.400421427,0.400424036,0.400398218,0.400304568,0.400320525,0.400398897,0.400310134,0.400307664,0.400414305,0.400486545,0.400468957,0.400423629,0.400348888,0.400394979,0.400493261,781.7,74.1
0.166666667,0,0.145139814,0.370742602,0.528301887,0.725266138,0.358579661,0.680668977,0,0.794145842,0.747239561,0.665841584,1,0,0.332695985,0,1,0,0.391857937,0.392122264,0.392161711,0.392102988,0.392038185,0.391938023,0.391983961,0.392093891,0.392002917,0.3921223,0.392183358,0.39217396,0.392111768,0.392058457,0.392051408,0.392151382,671.1,77.4
0.166666667,0,0.120201314,0.389168063,0.528301887,0.735013294,0.229001448,0.619254172,0,0.730754043,0.785165644,0.665841584,1,0,0.332695985,0,1,0,0.447001834,0.447218816,0.447267532,0.447227707,0.447013261,0.447029569,0.447106745,0.447095325,0.447050358,0.447182732,0.447240986,0.447205154,0.447219779,0.447081036,0.447091891,0.447255404,560.6,80.7
0.166666667,0,0.095240245,0.407593523,0.575471698,0.906204266,0.151469029,0.668229713,0,0.66431672,0.775324052,0.665841584,1,0,0.332695985,0,1,0,0.454918395,0.455035761,0.454973771,0.455018305,0.455007258,0.454963438,0.454948533,0.455011749,0.454973813,0.454985385,0.455070721,0.455085373,0.454975181,0.454935214,0.454958751,0.455126064,450,84
0.166666667,0,0.131034327,0.428252373,0.622641509,0.760179655,0.297673402,0.684498443,0,0.632790022,0.696111367,0.665841584,1,0,0.332695985,0,1,0,0.485238784,0.485222484,0.485330913,0.485315389,0.485253007,0.48516624,0.485227108,0.485342847,0.485218527,0.485280411,0.485313932,0.485335627,0.48523412,0.485189611,0.485245312,0.485369573,608.6,87.7
0.166666667,0,0.166805841,0.448911223,0.622641509,0.771157703,0.436508157,0.754171388,0,0.747222368,0.692270757,0.665841584,1,0,0.332695985,0,1,0,0.475624641,0.475683478,0.475644712,0.475687332,0.475610556,0.475593984,0.475604609,0.475647606,0.475584837,0.47564146,0.475706432,0.475697163,0.475625871,0.475582727,0.475566819,0.47574336,767.1,91.4
0.166666667,0,0.202599923,0.469570073,0.716981132,0.547338653,0.498157599,0.615659148,0,0.763126721,0.583053287,0.665841584,1,0,0.332695985,0,1,0,0.475624641,0.475683478,0.475644712,0.475687332,0.475610556,0.475593984,0.475604609,0.475647606,0.475584837,0.47564146,0.475706432,0.475697163,0.475625871,0.475582727,0.475566819,0.47574336,925.7,95.1
0.166666667,0,0.238394006,0.49078727,0.716981132,0.604807037,0.751755639,0.356974455,0.016348333,0.841182105,0.465674504,0.665841584,1,0,0.332695985,0,1,0,0.372174818,0.372214632,0.372251569,0.37222301,0.372157804,0.372121291,0.372113576,0.372179396,0.372134055,0.372203041,0.372243607,0.372265127,0.372213014,0.372132392,0.372155849,0.372291116,1084.3,98.9
0.166666667,0,0.274188088,0.511446119,0.716981132,0.697272116,0.563367251,0.501035513,0.013920363,0.817269187,0.433749401,0.665841584,1,0,0.332695985,0,1,0,0.267723709,0.267905646,0.267926716,0.267837688,0.267872047,0.267840765,0.26780168,0.267798405,0.26784288,0.267858729,0.267987811,0.268073972,0.26788385,0.26795663,0.26784274,0.267946638,1242.9,102.6
0.166666667,0,0.309959602,0.532104969,0.811320755,0.59502662,0.678348606,0.410873611,0,0.784783706,0.410705722,0.665841584,1,0,0.332695985,0,1,0,0.369291303,0.369432834,0.369455635,0.369434625,0.36943978,0.369329298,0.369406581,0.369326631,0.369381579,0.369392277,0.369454052,0.36948972,0.369376589,0.369374669,0.369454454,0.369501436,1401.4,106.3
0.166666667,0,0.345753684,0.552763819,0.811320755,0.661976062,0.658798609,0.798418711,0,0.752072635,0.53288526,0.665841584,1,0,0.332695985,0,1,0,0.526348526,0.526398794,0.526407376,0.526513647,0.526386849,0.526339397,0.526413465,0.52645555,0.526410321,0.526464965,0.526441017,0.526505884,0.526427432,0.526373047,0.526395547,0.526545026,1560,110
0.166666667,0,0.379020064,0.569514238,0.811320755,0.658898872,0.744408261,0.447318714,0.028326319,0.698945337,0.567450786,0.665841584,1,0,0.332695985,0,1,0,0.701248714,0.701315808,0.701332557,0.701475582,0.70132028,0.701305529,0.70134792,0.701364224,0.70128934,0.701443477,0.701404527,0.701383628,0.701326908,0.701295209,0.701242693,0.701461698,1707.4,113
0.166666667,0,0.412309012,0.586264657,0.716981132,0.607318697,0.753695939,0.522540472,0.001133053,0.655010999,0.528804605,0.665841584,1,0,0.332695985,0,1,0,0.520071105,0.520140397,0.520227652,0.520185462,0.52003918,0.520047166,0.520067186,0.520107631,0.520036425,0.520208103,0.520182165,0.520245683,0.520214951,0.520039737,0.520031432,0.52021863,1854.9,116
0.166666667,0,0.445575391,0.603015075,0.716981132,0.761576843,0.533844237,0.616909598,0,0.617562456,0.624579934,0.665841584,1,0,0.332695985,0,1,0,0.509074167,0.509205882,0.509308486,0.509259941,0.509164418,0.509099172,0.509176281,0.509195148,0.509119409,0.509208847,0.509278718,0.509327855,0.509307146,0.509101935,0.50918617,0.509286477,2002.3,119
0.166666667,0,0.47884177,0.619765494,0.716981132,0.743463047,0.343564479,0.589308739,0,0.561897242,0.579212651,0.665841584,1,0,0.332695985,0,1,0,0.505197233,0.505313671,0.505380903,0.505379889,0.505233058,0.505192831,0.505264228,0.505278686,0.505180277,0.505308195,0.505352823,0.505392899,0.505307739,0.505204663,0.505278315,0.505343265,2149.7,122
0.166666667,0,0.51210815,0.636515913,0.716981132,0.535079832,0.683604365,0.313847314,0,0.507698378,0.476716273,0.665841584,1,0,0.332695985,0,1,0,0.490779186,0.490906766,0.490911055,0.490898209,0.490865014,0.490846054,0.490903848,0.490885923,0.4908418,0.490912859,0.490910866,0.491038,0.490906545,0.490809698,0.490838956,0.491022976,2297.1,125
0.166666667,0,0.545397098,0.653266332,0.622641509,0.734214898,0.751733394,0.672254567,0.019423762,0.474423322,0.5136822,0.665841584,1,0,0.332695985,0,1,0,0.660766879,0.660863607,0.6609056,0.660845733,0.660768226,0.660801047,0.660848594,0.660888748,0.660750554,0.660834833,0.660942198,0.660889477,0.660861328,0.660850379,0.660801756,0.661030112,2444.6,128
0.166666667,0,0.578663477,0.67001675,0.622641509,0.562208906,0.97670291,0.099592305,0.225153771,0.439569123,0.427028352,0.665841584,1,0,0.332695985,0,1,0,0.650765128,0.650861716,0.650939372,0.650917137,0.65074537,0.650776736,0.650819492,0.650849952,0.650726354,0.650863961,0.650965893,0.650922179,0.650903915,0.650803716,0.650849311,0.650991611,2592,131
0.166666667,0,0.569387709,0.701284199,0.622641509,0.673868932,0.875308207,0.258437213,0.107478148,0.419434886,0.469995191,0.665841584,1,0,0.332695985,0,1,0,0.702048609,0.702169252,0.702220109,0.70215008,0.702035993,0.702052589,0.702124913,0.702153511,0.702049276,0.702135165,0.702261936,0.702212427,0.702102576,0.702080563,0.702082184,0.702229442,2550.9,136.6
0.166666667,0,0.560089372,0.7319933,0.528301887,0.835678641,0.896722842,0.226524946,0.447393979,0.402966555,0.588814204,0.665841584,1,0,0.332695985,0,1,0,0.70525296,0.705342791,0.70541975,0.705369392,0.705285677,0.705274559,0.705248627,0.705391043,0.705271772,0.705317608,0.705413393,0.705395403,0.705330428,0.705223158,0.705278755,0.705475689,2509.7,142.1
0.166666667,0,0.550813604,0.763260748,0.528301887,0.896922802,0.762396206,0.191616847,0.237131758,0.37640291,0.678108525,0.665841584,1,0,0.332695985,0,1,0,0.663415229,0.663471587,0.663509774,0.663482169,0.663377598,0.663408285,0.663404597,0.663448578,0.663382251,0.663443163,0.663522933,0.663539255,0.663429286,0.663349708,0.663434018,0.663538921,2468.6,147.7
0.166666667,0,0.541515268,0.794528197,0.528301887,0.938606111,0.71945565,0.086137055,0.009226287,0.35029045,0.783005289,0.665841584,1,0,0.332695985,0,1,0,0.55756856,0.557702075,0.557734191,0.55773088,0.557672508,0.557594898,0.557687202,0.55772237,0.557613748,0.557717887,0.557747621,0.557754272,0.557703088,0.557581903,0.557658433,0.557790678,2427.4,153.3
0.166666667,0,0.5322395,0.825795645,0.528301887,0.956220881,0.640694959,0.123650243,0,0.321245281,0.803408551,0.665841584,1,0,0.332695985,0,1,0,0.497011364,0.497144789,0.497169118,0.497148293,0.497021322,0.49701234,0.497050017,0.497069583,0.497085416,0.497108783,0.49717038,0.497213297,0.497102339,0.497028809,0.497093727,0.497221714,2386.3,158.9
0.166666667,0,0.522941163,0.856504746,0.433962264,0.739487682,0.636502816,0.094369112,0,0.30652529,0.57321171,0.665841584,1,0,0.332695985,0,1,0,0.510043826,0.510112743,0.510176607,0.51012851,0.510022516,0.510003046,0.510076801,0.510112855,0.510058693,0.510114078,0.510126671,0.510216267,0.510161194,0.510029092,0.510074448,0.510212044,2345.1,164.4
0.166666667,0,0.068672279,0.042434394,0.990566038,0.747654685,0.210564021,0.726505414,0.029783101,0.888161961,0.959913591,0.665841584,1,0,0.332695985,0,1,0,0.121256348,0.121368639,0.121266014,0.121246342,0.121282451,0.12119271,0.12132207,0.121262008,0.121305568,0.121272234,0.121380259,0.121386665,0.121246456,0.121308394,0.121253459,0.121341244,332.28,18.6
0.166666667,0,0.090794195,0.055276382,1,0.635096467,0.075765662,0.652364764,0.001294917,0.853533351,0.930388848,0.665841584,1,0,0.332695985,0,1,0,0.139233532,0.139422321,0.139322579,0.139345986,0.139311879,0.139279463,0.139313286,0.139265891,0.139331551,0.139364182,0.139394313,0.139470895,0.139334804,0.139329862,0.139323165,0.139395803,430.3,20.9
0.166666667,0,0.112889029,0.067560022,0.905660377,0.380222881,0.096081104,0.414833336,0,0.80762505,0.563610174,0.665841584,1,0,0.332695985,0,1,0,0.238114838,0.238206275,0.238132373,0.238170613,0.238168206,0.238133537,0.238140738,0.238073403,0.238179652,0.23809281,0.238254242,0.23821415,0.238139959,0.238180601,0.238099968,0.238203331,528.2,23.1
0.166666667,0,0.135006432,0.08040201,0.905660377,0.541500329,0.193208018,0.657366512,0,0.852010592,0.608977435,0.665841584,1,0,0.332695985,0,1,0,0.1566128,0.156779095,0.15663631,0.156674626,0.156635285,0.156586711,0.156638573,0.156558767,0.156644397,0.156635692,0.156676345,0.156741296,0.156660093,0.156661217,0.156725169,0.156684706,626.2,25.4
0.166666667,0,0.157123835,0.093243998,0.905660377,0.698918829,0.16945698,0.32877444,0,0.951102577,0.548967855,0.665841584,1,0,0.332695985,0,1,0,0.170764754,0.17088469,0.17089066,0.170855436,0.170873357,0.170788965,0.170856659,0.170797153,0.170873016,0.170820341,0.170854376,0.170920385,0.17080944,0.170886845,0.170836352,0.1708506,724.2,27.7
0.166666667,0,0.179218669,0.106085985,0.905660377,0.595409176,0.331023654,0.293931458,0,0.983418893,0.591214595,0.665841584,1,0,0.332695985,0,1,0,0.294734417,0.294800537,0.294747104,0.294756421,0.294756897,0.29470064,0.294783802,0.294718019,0.294708534,0.29470411,0.294740828,0.294792703,0.294684525,0.294762354,0.294667736,0.294773055,822.1,30
0.166666667,0,0.201336072,0.118369626,0.905660377,0.647155688,0.518183764,0.482852044,0,0.969770486,0.625060003,0.665841584,1,0,0.332695985,0,1,0,0.368842351,0.368931801,0.368921298,0.368896427,0.368887538,0.368874123,0.368879808,0.368885579,0.368945452,0.36885502,0.368898381,0.368986876,0.368874116,0.368907399,0.368920192,0.368979858,920.1,32.2
0.166666667,0,0.223448961,0.131211614,0.839622642,0.831886211,0.276343312,0.648040322,0,0.958039596,0.716994734,0.665841584,1,0,0.332695985,0,1,0,0.452124154,0.452217894,0.452123468,0.45210667,0.452140225,0.452165158,0.452131295,0.452114482,0.452114267,0.452126778,0.452258143,0.4521997,0.452105645,0.452130791,0.452056721,0.452258933,1018.08,34.5
0.166666667,0,0.227854386,0.147403685,0.716981132,0.689570857,0.252623425,0.378818072,0,0.961197888,0.741238589,0.665841584,1,0,0.332695985,0,1,0,0.502248166,0.502381643,0.502373589,0.502382541,0.502331208,0.502320469,0.502310935,0.502388682,0.502206004,0.502300198,0.502331045,0.502363657,0.502319943,0.502334329,0.502302088,0.502426328,1037.6,37.4
0.166666667,0,0.232277867,0.164154104,0.716981132,0.0344145,0.722642039,0.008310212,0,0.97484634,0.180268835,0.665841584,1,0,0.332695985,0,1,0,0.494951448,0.495048383,0.495036639,0.495012612,0.49501279,0.49496788,0.49496557,0.494995959,0.494968552,0.494942951,0.495028467,0.495106409,0.494974405,0.494934801,0.494973064,0.495082025,1057.2,40.4
0.166666667,0,0.236701347,0.180346175,0.622641509,0.732934128,0.321544606,0.624711797,0,0.971180426,0.472875657,0.665841584,1,0,0.332695985,0,1,0,0.415559815,0.415681937,0.415672602,0.415735796,0.415680755,0.415591156,0.415636443,0.415641976,0.415576179,0.415629588,0.41579426,0.415686929,0.415594609,0.415581815,0.415620504,0.415740583,1076.8,43.3
0.166666667,0,0.241102259,0.196538247,0.528301887,0.703409834,0.311660571,0.335352271,0,0.956742403,0.63538166,0.665841584,1,0,0.332695985,0,1,0,0.380614884,0.380701796,0.380736621,0.380695055,0.380655853,0.380531639,0.380660217,0.380681301,0.380656203,0.380672065,0.380774667,0.380847594,0.380619044,0.380696002,0.380664907,0.380742497,1096.3,46.2
0.166666667,0,0.24552574,0.212730318,0.433962264,0.769876896,0.264345418,0.247378636,0,0.934239457,0.588574182,0.665841584,1,0,0.332695985,0,1,0,0.389985655,0.390157438,0.390124638,0.39010474,0.390099805,0.390042502,0.390008623,0.390073413,0.390043278,0.39004249,0.390190012,0.390188518,0.390057156,0.390060119,0.390045857,0.390129753,1115.9,49.1
0.166666667,0,0.249926651,0.229480737,0.339622642,0.520924812,0.611977434,0.132781057,0,0.909593344,0.457513194,0.665841584,1,0,0.332695985,0,1,0,0.420200337,0.42031828,0.420250211,0.420239902,0.420217208,0.420223111,0.420189199,0.420244696,0.420138075,0.420246511,0.420319121,0.420349851,0.420291257,0.420250402,0.420208915,0.420260355,1135.4,52.1
0.166666667,0,0.254350132,0.245672808,0.311320755,0.597920826,0.619044454,0.35248069,0,0.894309388,0.451032162,0.665841584,1,0,0.332695985,0,1,0,0.463774387,0.46393017,0.46396399,0.463896268,0.463850135,0.463742824,0.46382368,0.463854769,0.463813059,0.463810299,0.46392851,0.463914655,0.46382549,0.463802424,0.463791442,0.463918311,1155,55
0.166666667,0,0.262384617,0.264098269,0.339622642,0.703908851,0.388828068,0.329034948,0,0.896001339,0.528324543,0.665841584,1,0,0.332695985,0,1,0,0.46172558,0.461885101,0.461900962,0.461814341,0.461704983,0.46170815,0.461749681,0.461767339,0.461756182,0.461774333,0.461867676,0.461863219,0.461812526,0.461730774,0.461762964,0.461868786,1190.6,58.3
0.166666667,0,0.270396533,0.28252373,0.433962264,0.75301064,0.19853498,0.241035258,0,0.902205166,0.541526645,0.665841584,1,0,0.332695985,0,1,0,0.459792833,0.459859508,0.460001185,0.459836375,0.459787734,0.459739662,0.459759972,0.45984048,0.459869105,0.459802803,0.45985776,0.459900374,0.459813886,0.45980693,0.459910486,0.459961104,1226.1,61.6
0.166666667,0,0.278431019,0.30094919,0.433962264,0.881986037,0.012994754,0.61500788,0,0.880491783,0.736197771,0.665841584,1,0,0.332695985,0,1,0,0.472723748,0.472840935,0.472813131,0.472890249,0.472829583,0.47273935,0.472834881,0.472809707,0.472793173,0.472836039,0.472890969,0.472986309,0.472823908,0.472766751,0.472812732,0.472886518,1261.7,64.9
0.166666667,0,0.286465504,0.318816304,0.528301887,0.62905854,0.162149653,0.285282585,0,0.835937045,0.658425351,0.665841584,1,0,0.332695985,0,1,0,0.432153555,0.432332575,0.432332089,0.432303848,0.432198961,0.432210332,0.432247768,0.432279052,0.432147931,0.4323531,0.43238699,0.432404986,0.432254184,0.432210842,0.432298238,0.432347746,1297.3,68.1
0.166666667,0,0.294499989,0.337241764,0.622641509,0.725266138,0.358579661,0.680668977,0,0.794145842,0.747239561,0.665841584,1,0,0.332695985,0,1,0,0.407343455,0.407494103,0.407426777,0.407452575,0.407332854,0.407318779,0.407392308,0.407403227,0.407354895,0.407441853,0.407578222,0.407542121,0.407463164,0.407352407,0.407389918,0.407563052,1332.9,71.4
0.166666667,0,0.302511905,0.355667225,0.622641509,0.735013294,0.229001448,0.619254172,0,0.730754043,0.785165644,0.665841584,1,0,0.332695985,0,1,0,0.424947983,0.425025739,0.42498956,0.424991341,0.424877139,0.424924705,0.424890726,0.424928175,0.424923716,0.42494697,0.425112333,0.425043642,0.424902027,0.424894221,0.42496009,0.425049282,1368.4,74.7
0.166666667,0,0.31054639,0.374092686,0.698113208,0.906204266,0.151469029,0.668229713,0,0.66431672,0.775324052,0.665841584,1,0,0.332695985,0,1,0,0.502378456,0.502440071,0.502458548,0.502402019,0.502357445,0.502310683,0.502396123,0.502449203,0.502413998,0.50240723,0.502495993,0.502472149,0.502422385,0.502387647,0.502403255,0.502539613,1404,78
0.166666667,0,0.310614096,0.390284757,0.622641509,0.760179655,0.297673402,0.684498443,0,0.632790022,0.696111367,0.665841584,1,0,0.332695985,0,1,0,0.461585078,0.461554578,0.461636583,0.461581503,0.461581128,0.461580646,0.461582521,0.461606673,0.46154989,0.461588587,0.461704998,0.461676063,0.461565899,0.461592799,0.461575901,0.461633565,1404.3,80.9
0.166666667,0,0.310681803,0.405918481,0.622641509,0.771157703,0.436508157,0.754171388,0,0.747222368,0.692270757,0.665841584,1,0,0.332695985,0,1,0,0.455172924,0.455168056,0.455231177,0.455200179,0.455217197,0.455135571,0.455194121,0.455152226,0.455181221,0.455166875,0.455256027,0.45528586,0.455173494,0.455154886,0.455186777,0.455271254,1404.6,83.7
0.166666667,0,0.310749509,0.422110553,0.622641509,0.547338653,0.498157599,0.615659148,0,0.763126721,0.583053287,0.665841584,1,0,0.332695985,0,1,0,0.455172924,0.455168056,0.455231177,0.455200179,0.455217197,0.455135571,0.455194121,0.455152226,0.455181221,0.455166875,0.455256027,0.45528586,0.455173494,0.455154886,0.455186777,0.455271254,1404.9,86.6
0.166666667,0,0.310794647,0.437744277,0.528301887,0.604807037,0.751755639,0.356974455,0.016348333,0.841182105,0.465674504,0.665841584,1,0,0.332695985,0,1,0,0.305451535,0.305577566,0.305572607,0.305562757,0.305502529,0.30548955,0.305523525,0.305527852,0.305557148,0.3055787,0.305672593,0.305641842,0.305573137,0.30556325,0.305507651,0.305638523,1405.1,89.4
0.166666667,0,0.310862353,0.453936348,0.528301887,0.697272116,0.563367251,0.501035513,0.013920363,0.817269187,0.433749401,0.665841584,1,0,0.332695985,0,1,0,0.115312122,0.115476286,0.115440063,0.115471049,0.115335151,0.115435821,0.115335848,0.115379599,0.115385553,0.115360671,0.115462951,0.115513895,0.11545934,0.115457843,0.11540861,0.115485943,1405.4,92.3
0.166666667,0,0.310930059,0.469570073,0.528301887,0.59502662,0.678348606,0.410873611,0,0.784783706,0.410705722,0.665841584,1,0,0.332695985,0,1,0,0.326115829,0.326242182,0.326112233,0.326286645,0.326242256,0.326151061,0.326165778,0.326195294,0.326116812,0.326081224,0.326213112,0.32631783,0.326175182,0.326169592,0.32617169,0.326345086,1405.7,95.1
0.166666667,0,0.310997766,0.485762144,0.471698113,0.661976062,0.658798609,0.798418711,0,0.752072635,0.53288526,0.665841584,1,0,0.332695985,0,1,0,0.481757163,0.481933508,0.481912231,0.481918175,0.481832242,0.481752375,0.481831096,0.481772683,0.481806803,0.481861542,0.481909498,0.481961902,0.481884065,0.481780709,0.481789112,0.481965125,1406,98
0.166666667,0,0.343045431,0.486320491,0.528301887,0.658898872,0.744408261,0.447318714,0.028326319,0.698945337,0.567450786,0.665841584,1,0,0.332695985,0,1,0,0.655620467,0.655634174,0.65571276,0.655725091,0.655654097,0.655568135,0.655608098,0.655691544,0.655550313,0.655608245,0.655689013,0.65574446,0.655594511,0.655599028,0.655614432,0.65581642,1548,98.1
0.166666667,0,0.375093096,0.487437186,0.622641509,0.607318697,0.753695939,0.522540472,0.001133053,0.655010999,0.528804605,0.665841584,1,0,0.332695985,0,1,0,0.453344513,0.453468255,0.453476898,0.453428784,0.453361214,0.453304704,0.453374266,0.453360614,0.453340442,0.45342293,0.453434715,0.453512865,0.453407063,0.453390731,0.45343107,0.453513882,1690,98.3
0.166666667,0,0.407140761,0.487995533,0.622641509,0.761576843,0.533844237,0.616909598,0,0.617562456,0.624579934,0.665841584,1,0,0.332695985,0,1,0,0.458184961,0.458338116,0.458433821,0.458352405,0.458200687,0.45817704,0.458240117,0.458260203,0.458152394,0.458319252,0.458388309,0.458348666,0.458355822,0.458194154,0.458223704,0.458375214,1832,98.4
0.166666667,0,0.439188427,0.489112228,0.716981132,0.743463047,0.343564479,0.589308739,0,0.561897242,0.579212651,0.665841584,1,0,0.332695985,0,1,0,0.40408086,0.404199922,0.404277865,0.404197777,0.404104415,0.404100355,0.404108618,0.404175436,0.404095007,0.404214857,0.40423955,0.404327783,0.404221082,0.404099725,0.404142338,0.404294205,1974,98.6
0.166666667,0,0.471236092,0.489670575,0.811320755,0.535079832,0.683604365,0.313847314,0,0.507698378,0.476716273,0.665841584,1,0,0.332695985,0,1,0,0.426111139,0.426206379,0.426267913,0.426202543,0.426136206,0.426076193,0.426181085,0.42622419,0.426124624,0.426255319,0.426298829,0.426306508,0.426184498,0.426153216,0.426194791,0.426293639,2116,98.7
0.166666667,0,0.503283757,0.49078727,0.905660377,0.734214898,0.751733394,0.672254567,0.019423762,0.474423322,0.5136822,0.665841584,1,0,0.332695985,0,1,0,0.652046945,0.652084635,0.652078018,0.652020294,0.652038285,0.652020196,0.652055704,0.652127337,0.652019938,0.652066413,0.652130977,0.652117443,0.651958119,0.651937763,0.651989654,0.65217032,2258,98.9
0.166666667,0,0.535331423,0.491345617,0.924528302,0.562208906,0.97670291,0.099592305,0.225153771,0.439569123,0.427028352,0.665841584,1,0,0.332695985,0,1,0,0.589239597,0.589395678,0.589382971,0.589346514,0.589333846,0.589334697,0.589260325,0.589392085,0.589277977,0.589385272,0.589384404,0.58942642,0.589344217,0.589246088,0.589256586,0.589466017,2400,99
